"外观：sao气，这亮蓝色是我目前用过最酷炫的颜色了，其他地方中规中矩吧，大小合适，单手操作没问题
运行：不等不说835真是好U，打开app的速度比我的果7快，而且miui9确实不错，响应很好
续航：待机时间我还是很满意的，不用的时候2、3天不用充电，深度使用尚可，半天没有问题",,2017-11-12 22:10:58,,6GB 128GB,亮蓝色,PLUS会员
"9月份入手，至今已经主力使用3月，简单说一下使用感受。

1.性能
835＋6＋64流畅肯定是不用多说了，王者荣耀55＋帧数，荒野行动基本流畅

2.续航
3350电池加上835，续航还算可以。MIUI 9亮屏大约6－7小时。

3.相机
讲真，不要对小米的相机有着过高的期望。IMX386这颗传感器算ok，但小米的优化真的一般，相机也就中等水平。双摄我个人认为不怎么用得上，除了人像模式好像也没其他用。

4.外观手感
外观我可以说是小米这么多年来最好看的一台。手机偏重，我是男的所以觉得重一点也不错，有分量。不过女生要自己掂量一下。

5.其他小问题
小米做工还是需要一定改进。后盖缝隙有一点，不过不影响使用。屏幕上方有普遍漏光情况，这个挺难受的。黑色版本边框会有轻微掉漆，这个也是通病，不过我的还好只是一个小点这样地掉，打算掉多一点干脆拿砂纸打磨抛光边框了。",,2017-11-28 11:32:16,来自京东Android客户端,6GB 64GB,亮黑色,银牌会员
".质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",,2017-11-18 14:04:07,来自京东Android客户端,6GB 64GB,亮黑色,PLUS会员
抢到的第二部了，第一部我自己用的，黑色的，又买了一部白色的给我老婆用。,,2017-07-28 17:18:17,来自京东Android客户端,6GB 64GB,亮白色,PLUS会员
买给老爸的，除掉优惠券2599入的顶配，用了一段时间才评价，真的非常流畅，原本老爸不想买配置这么高的手机，我和他说，用的久，用了以后非常满意,,2017-11-30 15:54:09,来自京东Android客户端,6GB 128GB,陶瓷黑,PLUS会员
"非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货吧！，配送员
也非常的热情，有时候不方便收件的时候，也安排时间
另行配送。同时京东商城在售后管理上也非常好的，以
解客户忧患，排除万难。给予我们非常好的购物体验。顺
商祺! Thank you very much for the excellent service
provided by Jingdong mall,and it is very good to do
in warehouse management,logistics,distribution
and so on.Delivery in a timely manner,distribution
staff is also very enthusiastic,and sometimes
inconvenient to receive the time,but also arranged
for time to be delivered.At the same time in the mall
management Jingdong cus",,2017-11-22 11:14:45,,6GB 64GB,亮黑色,PLUS会员
手机是一号双十一前买的，因为有保价，12点一过就用手机抢，页面一直奔溃，就用电脑端抢，竟然抢到了，用了一百块的券，还不错，第二天打开页面一看，显示还有货，并且有200块的券了，想着我的货还没发货，就退款重新下单了，过了两天才发货，就是京东你这优惠券定价什么的一天里面就幅度那么大是不是不太好，手机收到充电孔有一点点痕迹，但是查了防伪码什么的都是第一次查询，手机到手90电，不知道正不正常，软件检测过手机也都是该有的参数，用着还行，就是拍照真不如我以前的5s，其他用着，有的大型游戏会闪退不晓得是不是不兼容，就这样先用着吧，颜值绝对可以。,,2017-11-19 14:05:39,来自京东iPhone客户端,6GB 128GB,亮蓝色,金牌会员
跑分17万  4+64G 电池容量小，系统很流畅，蓝色比较黑色好看！,,2017-11-29 12:32:53,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
手机偏重，屏幕占比有点小，打开外包装，里面的包装上许多粉尘，销售日期是9月，我买的是11月，保修期都过2个月了，电量优化还可以，耗电不快，一般情况能用1天+，系统流畅，刚进游戏有闪退过，WIFI有断流现象，不是很严重，不知道是WIFI还是手机原因，发热情况得到改善，总得来说2599还是比较值得入手.后面4张小米5C和小米6的对比,,2017-11-21 12:06:49,,6GB 128GB,陶瓷黑,PLUS会员
小米的品控和工艺来讲，不说和苹果比了，就是ov和华为也是比不过了，后壳巨大缝隙，手机拿到手还没用就开始掉漆，一直知道小米工艺不好，等了这么多年还是老样子，被R11完爆了，别人卖的好是有理由的，同事买了米6还劝我不要买小米，真是够坑的,,2017-11-03 12:13:09,来自京东iPhone客户端,6GB 128GB,陶瓷黑,钻石会员
很不错很喜欢，*多了，，，等了八天没发货，在京东晚上下单第二天上午就到了，，，手机很流畅网上说的那些问题基本没有，就是安兔兔和鲁大师怎么都无法连接网络，其它都没什么像素还好，音质也不错。,,2017-11-24 13:04:33,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
非常好，很喜欢蓝色的，本来喜欢黑色的，京东商品配图蓝色不好看，但是拿到真机后很惊讶，觉得比黑色的要好看多了，之前还想退了换一个黑色的，现在不想了，另外MIUI9真的快的让我无话可说，我的OPPOA53可以扔了，虽然还可以再战两年，但是那个速度真的不敢恭维，缺点就是配的塑胶套比较容易粘指纹，想换一个,建议把商品展示图片给换了，亮蓝色这么漂亮竟然拍的这么差，美工没有做好啊,2017-11-18 21:26:05,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
看着不错，不过还没有用，自营的应该没问题吧，体验后追加评价,,2017-11-16 13:12:44,来自京东iPhone客户端,4GB+64GB,亮蓝色,金牌会员
"非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东商城在售后管理上也非常好的，以解客户忧患，排除万难。给予我们非常好的购物体验。
Thank you very much for the excellent service provided by Jingdong mall, and it is very good to do in warehouse management, logistics, distribution and so on. Delivery in a timely manner, distribution staff is also very enthusiastic, and sometimes inconvenient to receive the time, but also arranged for time to be delivered. At the same time in the mall management",,2017-11-18 09:57:31,来自京东Android客户端,6GB 64GB,亮黑色,PLUS会员
中午收到货了，很喜欢亮蓝色，屏幕大小足够了，MIU9确实很快，玩游戏一点也不卡，一直都是用的小米手机，使用时间长了就有点卡，希望小米6能用的长久，京东物流赞一个！,,2017-11-21 14:36:16,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
很漂亮的亮蓝色，冲着ufs和835去的，说实话手感不错就是有点小沉，而且这次还挺幸运的，屏幕是jdi的却没有底部发黄的毛病！2299很划算的，比起蓝绿大厂真可谓太太太良心了！支持小米！,,2017-11-22 13:32:29,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
10月3号收到货，陶瓷版的手感不错，手机速度很快！经小米鉴定是正品行货，测试过闪存是ufs2.1标准！在小米官网上买好像还送米粉卡，京东没有送！咨询京东客服和小米的客服服务很好！京东的商品还是值得信赖的！,第一次用小米手机，用了这么久，就感觉拍照质量一般，扬声器有爆音的现象，type-c接口耳机很少，希望小米在品控方面做的更好一点吧！,2017-10-04 21:42:44,来自京东Android客户端,6GB 128GB,陶瓷黑,银牌会员
蓝色的漂亮，白条6期免息，可以说是物美价廉。你值得拥有。,,2017-11-18 13:45:13,来自京东Android客户端,4GB+64GB,亮蓝色,钻石会员
"用了快两个月了，总体来说是一款没问题的水桶机，没有特别的短板，稍微欠佳的是音质与相机方面，在HTC官网订了一根良心转接线，又买了一条友商flow，应该能拯救这个问题，性能方面，835安卓最强虽然敌不过A11但我还是选择用安卓，别问我为什么，老司机需要迅雷呀?，王者荣耀比之前退了的一加5平均帧率高，一加5果冻受不了，米6王者一般非团战60帧，团战55帧（只关了描边），另外一加真是越来越不讲究了怒喷一波?，2899这个价格能买到这样的机器真的是物超所值了，续航方面，我和室友一起玩王者，他是iphone7,我们开始的电量都是80%，差不多4局下来他还剩17%，我还剩50%，在流畅度差不多的情况下，续航完爆，但由于iphone7电池本来就小很多，加上ios的神之优化，具体换算下来的耗电量还是比iphone7大，但我电池大呀，也不比你厚多少，不服揍我呀，一晚待机4%的电，刷的开发版没上黑域（因为每一周更新就要重新弄一次黑域闹不闹心），相机打不过室友的s7和iphone7,白天拍拍还行，晚上就呵呵吧，本人也无所谓拍照。miui体验很棒，国产最良心，别说什么adui,很多你可以自己关。欢迎评论！",,2017-11-22 10:30:14,来自京东Android客户端,6GB 128GB,亮黑色,银牌会员
小米6性能确实好，系统也很流畅，但是确实也有缺点，比如虚拟按键有时不灵敏，系统会有时候莫名其妙打开某个程序等。总体还挺好的，手感很好，5.15大小正合适，不大不小。,,2017-11-28 21:03:18,,4GB+64GB,亮黑色,PLUS会员
"预付款等了一周才到货，入手偏重，不适合长时间打电话，5.15寸的屏幕设计偏长，手小的难以单手操控。速度比小米四快得多，发热也小，打开相机常有死机现象，必须退出再进入。用了十天，自动重启过一次，怀疑系统还有bug,望改进，从米4换到米6，总体满意！可以打95分了",,2017-11-30 00:28:38,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
京东快递速度真心快，体验一下，手机速度也快。本来想买蓝色的可还要等，黑的先用。,,2017-11-29 14:49:16,来自京东Android客户端,4GB+64GB,亮黑色,金牌会员
用这个手机有一个半月了，还算比较满意，但没有惊喜的感觉，就是普普通通吧，开机运行挺流畅顶配这个没什么问题，偶尔有些卡顿可能死机，买回来的时候卡槽的地方就有一点掉漆，音量键也有些松动，一块儿抢购的舍友手机没这个问题，总得做工不完美，手机后边的缝隙挺大的，能塞进去纸，新手机，相机的对焦不是很好，拍纸上的字有时候还需要刻意对焦，不过这种现象比较少，正常可以自动对好，最不能忍受的就应该是屏幕了，玩王者荣耀的时候想要说话需要点好多次才能把那个对话框点开，我和舍友的都是，可能是屏幕边缘有点不太灵敏吧，作为旗舰机出现这个问题还是挺失望的，都知道小米做工不完美，小毛病多，屏幕问题就有点太失望了，总得来说这个价格对国产机现在的状况正常接受，没有惊喜，毕竟国产835处理器都不贵，有一点期待一加5刷flyme系统效果，没试过不做评价,,2017-11-16 17:09:44,来自京东Android客户端,6GB 64GB,亮黑色,银牌会员
手机双11前买的，用了优惠劵买的很划算，陶瓷版的后盖让手机有点儿重，运行速度很快，拍人像特别清晰！,,2017-11-18 13:21:27,来自京东Android客户端,6GB 128GB,陶瓷黑,钻石会员
特地用了几天才来评价的，收到货就是满满的惊喜，我竟然不知道老公买来是送我的，一打开包装盒，亮黑色的裸机，很是惊艳，握在手里，不大不小，感觉很自然，而且电量很耐用。双摄像头，像素很是清晰，总之这款手机，很是喜欢。,正常使用3个月，完美,2017-08-13 20:28:35,来自京东iPhone客户端,6GB 128GB,亮黑色,PLUS会员
还行吧 买了3个6了 纯属个人喜欢,,2017-11-21 09:20:13,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
惦记很久了，终于拿下，给老婆换手机，我的果7都不想用了，国产手机近几年进步很大，做工也不错！,,2017-11-26 20:43:10,来自京东iPhone客户端,6GB 64GB,亮黑色,银牌会员
小米6果然是好东西，就是物流慢了些，来的时候没有耳机，在说王者荣耀，挺流畅的，就是有点发热，续航也还可以，手机外关我是挺喜欢，希望小米手机以后做的更好些,,2017-11-19 08:00:33,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
"京东快递真的才叫 快 递 好嘛！！晚上十点五十下的单，隔天下午两点半就到了！！太惊喜了！
小米6亮蓝色真的太漂亮了 像一块玉抓在手上。
用了两天 除了一些细节 真的太喜欢很满意
一个是 没有耳机孔有点烦 然后按键真的好松 小米做工问题还是就这样设计的？反正用得不太舒服。
然后相机，，，无力吐槽，，，已经卡过两次了，，而且拍的也是渣，，，
另外就是，，是真的滑，，放在有一点不平的地方都会滑动，，
总之，还是挺满意的吧，第一次用小米，还是很惊喜的，不想乳化就不提华为了，，，",,2017-11-29 08:33:56,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员[试用]
因为习惯，从小米4跳过5直接到6，内存从16g飙升到128g（天天删东西，受不了），运存从3g到6g，网络从电信3g到全网通，处理器从801到835，科技的进步太快了。屏幕还是原来那般大小，握在手心刚刚好。本来想买64g的，双11优惠，直接来个顶配，性价比太高了，小米继续加油。京东，品质保证，放心购！！！,,2017-11-23 16:53:00,,6GB 128GB,陶瓷黑,PLUS会员
挺好的，小米6，后期看看再说吧，昨晚玩荣耀还可以，。。。。。。，，，，，，，。。,,2017-12-01 13:07:48,来自京东Android客户端,6GB 128GB,陶瓷黑,银牌会员
手机没问题，今天试了一把荒岛特训，完全不卡，4G+64G的安兔兔跑分有17万。缺点是没有耳机口，以及home键不支持轻触返回，音质拍照我没有很好的要求所以也没啥问题。但是不知为什么闪存连续读取才480多，并没有ufs2.1那种700+的速度，不知道是不是因为我手机内存小。吐槽一下包装：包装真**，就一个袋子，取出手机时手机盒角都变形了。虽然快递是京东和手机没啥关系，但是还是想吐槽,,2017-11-29 22:04:35,来自京东Android客户端,4GB+64GB,亮黑色,PLUS会员
手机比我以前用5.0的米4要大好多，刚开始不习惯?，MIUI9稳定版比米4的MIUI8.5要快好多。唯一不足的钢化膜有白边。白边，白边，,,2017-11-29 10:19:10,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
上手很快，其他地方都还好，但是电池不怎么耐用，不知道是什么原因？几千元的手机不应该是这样的，刚用就电池不行真的很失望！,,2017-11-18 14:25:34,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
手机到了  很好用 反应也快 相素也很清晰  我换了主题贴了膜  不喜勿喷,,2017-11-30 23:08:20,来自京东Android客户端,6GB 128GB,陶瓷黑,银牌会员
说实话这手机给我的感觉不咋滴系统有许多漏洞华为也有但没小米多有时候卡死最不让我满意的是像素简直就是LJ双摄很菜没华为好估计手机中这个长焦是个假的噪点贼多不过这手机的音质还可以性能不错可以开多个任务比荣耀8强应该是硬件好些吧做工也没华为好如果不建议像素的可以买这款小米5也用过像素比这好小米6怎么这样想不明白,,2017-11-12 09:53:24,来自京东Android客户端,6GB 64GB,亮黑色,金牌会员
"先说说优点:手感是真的好,比手上原来的小米5的手感强的不是一星半点,拿在手上一点儿都不飘,很有分量感.拍照果然是很强,毕竟有双摄加持,指纹解锁比小米5要好上很多,才买半年的小米5现在指纹解锁基本上是10次4次都是失败的,这台米6基本上一碰home键就解锁了.还有就是黑色的外观看上去真的很细腻漂亮,系统方面自然没得说,MIUI稳稳的国内第一好使的系统(除了广告泛滥).最后说下小龙835,功耗和性能的平衡做的非常给力,同时打开微信,企鹅,头条,王者荣耀,几乎不存在卡顿情况,发热还是有的,不过并没有烫手感,期待更新MIUI9后会更快,更轻,更省电.再来说说缺点:缺点就是这手机是真的不好抢,十抢九不中,消耗消费者的耐性.其次就是网上说的后盖缝隙的问题,到手的这台虽然缝隙不算太离谱,但是相比较之前的小米5还是很大的,也许是小米6的工艺不够完美吧.最后总结下,小米6依旧是性价比最高的骁龙835手机,没有之一,目测这台机对非手机发烧友来说,至少战3年没问题.还在犹豫的你,如果预算在3000左右,那么我极力推荐你买这台小米6.","Thank you very much for the
excellent service provided by Jingdong mall,and it is
very good to do in warehouse management,logistics,
distribution and so on.
Delivery in a timely manner,
distribution staff is also very enthusiastic,and
sometimes inconvenient to receive the time,but also
arranged for time to be delivered.At the same time
in the mall management Jingdong cust",2017-07-19 11:35:49,,6GB 128GB,亮黑色,PLUS会员
只能说快递很快 还是一如既往的很小米 遗憾的是没有优惠券,,2017-12-01 09:33:24,来自京东Android客户端,6GB 128GB,陶瓷黑,金牌会员
挺好的，速度很快，太光滑了，容易脱手,,2017-11-24 12:29:28,来自京东Android客户端,6GB 128GB,陶瓷黑,PLUS会员
小米手机就是快，我就是要配置高的手机，高通骁龙835处理器，6GB运行内存，64G内存足够用了，升级MIUI9系统更是快，特意用了一段时间，玩大型游戏很快。,,2017-11-20 09:46:19,来自京东Android客户端,6GB 64GB,亮黑色,PLUS会员[试用]
我现在真心佩服现在的小米手机做得真心不错，良心手机，二千出头价格超高性价比，不多说了现在我已路转粉了。,,2017-11-16 19:42:57,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
双十一买的，两天才到，包装简单，能多加个纸箱外面吗，外外包装都破了，手机盒也摔破了，京东是越来越穷了吗！手机后盖缝隙确实存在，粘的不是很好，貌似还能看到胶，顶部我还能按压下去！这是什么品控？还有就是手机里面有个语音识别设置显示的是30多天没用（看图，安兔兔是买回来才装的），难道之前有人用过了，这是一个二手货？有人好告诉我么？小米鉴定显示已鉴定一次。玩了王者荣耀，帧率在55上下。升了9.0，看论坛说是掉电快，回来就直接升了，没法对比不知道。感觉有点。纠结退不退呢,,2017-11-04 18:34:20,来自京东Android客户端,6GB 64GB,亮黑色,金牌会员
"手感非常好，陶瓷后盖质感真的不错，分量稍微重了点儿，习惯就好！缝隙确实存在，但是在可以接受的范围内，戴套不影响。裸奔四天，屏幕上的疏油层都是痕迹！送的壳不是特别合适
835确实快，没有卡顿的感觉，升级miui9还在适应
电池不大不小，重度使用一天肯定不行，中度没有问题。
拍照！！！光线充足的情况下，没有问题人像模式也不错，虚化到位。暗光下渣到爆！全是噪点！跑分17万＋
其他的话，有的软件不能卸载，反正也习惯了！性价比肯定最高！小米手机，插线板，路由器，信号放大器，耳机，背包都不错！再用一段时间试试！",,2017-11-16 16:43:43,来自京东Android客户端,6GB 128GB,陶瓷黑,金牌会员
蛮合适的手机，就是没想到降价幅度那么大，用?700卷下的。最具有性价比的手机美滋滋。快递双十一期间本来想着要几天才能收到，隔了一日就送过来,,2017-11-04 22:15:45,来自京东iPhone客户端,6GB 128GB,亮蓝色,PLUS会员
没有用过小米，儿子推荐，试一试吧！支持国产，价廉物美吧！预售版只有蓝色，还可以吧！还没有使用。,,2017-11-21 22:40:01,来自京东iPhone客户端,4GB+64GB,亮蓝色,金牌会员
小米手机性价比一直都很高，而且他的系统一直不错。米6也很漂亮。纯黑色也很酷。自带的后盖贴合的很好。手感也挺舒服的。手机性能也很强。,,2017-11-23 06:43:59,来自京东Android客户端,6GB 128GB,亮黑色,PLUS会员
屏幕顶部漏光明显，甚至到了碍眼的程度，屏幕亮度自动调节下明显亮度和对比度都不足，这些都是硬件上的明显硬伤，查了一下是米6通病，摄像头夜景效果差强人意，和s8对比见图，噪点几乎淹没全图，优点是系统优化确实过人，流畅度，动画效果，app启动切换速度，都把s8秒成狗，系统广告在手动关闭后基本不影响使用，总的来说作为非主力用机或者非重度使用者用还不错，用的太多的话这块屏幕受不了，觉得会伤眼，不符合旗舰定位，但基本符合价格定位。,,2017-11-11 14:34:19,来自京东Android客户端,6GB 128GB,陶瓷黑,金牌会员
"物流给力，手机很不错，性价比很高，外观见到真机真的是很漂亮，很喜欢，回来第一件干的事就是刷开发版，然后root,下来随心所欲了一把，不错，玩游戏也不卡，性能是真强，照相一般吧，总体还不错",,2017-11-19 19:02:12,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
用了一段时间了，因为比较忙，所以用的少，电池用两天还是可以的运行速度挺快的，我不玩游戏，拍照也挺清晰的运行内存很给力，再也不用担心内存不够卸载软件了，大小很合适，手感很棒╰(?&acute;?`?)╯?╰(?&acute;?`?)╯?╰(?&acute;?`?)╯?,,2017-11-16 15:27:56,来自京东Android客户端,6GB 64GB,亮黑色,钻石会员
高颜值！！！！强烈推荐购买，个人觉得正常使用，买低配版足矣！买蓝色，帅炸了！！！,,2017-11-27 09:57:58,来自京东iPhone客户端,4GB+64GB,亮蓝色,银牌会员
晚上光线不好，实际很漂亮，卡卡好用，嗖嗖快！性价比强暴苹果X,,2017-11-20 21:52:14,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！ 太漂亮，大气，档次高，超喜欢。 货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到? 上午下单，下午到家速度啊！看着还行 货品不错，装了实用。质量可以。是值得购买 不错不错不错！！！！！！用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。 不错 物流一天就到了 整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。 物美价廉，用着看看吧，免去市场购物之劳 ，推荐答案 我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上， 宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次购物，好评！,,2017-11-27 16:16:29,来自京东Android客户端,6GB 128GB,亮蓝色,PLUS会员
期待了好久的小米6到手了，小米官网上没有货，京东上可以预定，而且还比预期的早到了两天。目前用着还不错，一直是小米手机的忠实粉丝，这个也刚好是我给我自己还有家里人买的第6个小米手机，还挺凑巧。作为小米很有诚意的一款手机，必须得买个陶瓷尊享版。感谢京东上午有货,,2017-11-30 21:55:14,来自京东Android客户端,6GB 128GB,陶瓷黑,钻石会员
"非常感谢京东商城给予的优质的服务，从仓储管理、物
流配送等各方面都是做的非常好的。送货及时，配送员
也非常的热情，有时候不方便收件的时候，也安排时间
另行配送。同时京东商城在售后管理上也非常好的，以
解客户忧患，排除万难。给予我们非常好的购物体验。
Thank you very much for the excellent service provided
by Jingdong mall,and it is very good to do in
warehouse management,logistics,distribution and So
on.Delivery in a timely manner,distribution staff is
also very enthusiastic,and sometimes inconvenient to
receive the time,but also arranged for time to be",,2017-12-01 11:34:59,,6GB 64GB,亮白色,金牌会员
用了将近50天来评价，原来手机是乐视超2，坏了无法修，考虑小米6还是荣耀8，家里有人用这2款手机都是不错。最后买个新品就小米6了，用到现在已更新最新固件，个人感觉真的很不错，电池比较耐用，没死机过，没断流，软件开很多时无反应有过，但是很快就好。充电也快。就是手机稍微有点重，玻璃光滑要戴套，不然容易滑落。手机贴钢化膜后戴套容易翘边导致按键无反应，卸下一边保护套后就正常。,,2017-11-26 14:26:11,来自京东Android客户端,6GB 64GB,亮黑色,金牌会员
之前要抢 支付定金，还等很久 现在都不用抢了估计过不了多久有活动，手机优化的不行，运行内存明显不够用，建议入手高配6G内存版本，买它理由很简单因为我是米粉呗&hellip;&hellip;,,2017-11-21 14:43:48,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
收到后很惊喜，漂亮，手感很好?，系统运行不错，特意看了一个小时的电影，机子也没发热，目前是我先生在用。,,2017-11-19 22:08:48,来自京东iPhone客户端,6GB 128GB,亮蓝色,PLUS会员
小米6是5.5屏我绝对选择小米6不犹豫，因为2499和2999是有价差的，而且小米有红外线，可抢到小米6后，到手以后感觉屏幕没有那么小，突然感觉屏幕使用正好，之前一直使用5.5屏的，应该就这点区别，总体来说还是不错的,,2017-11-12 18:01:54,,6GB 64GB,亮黑色,PLUS会员
"只想说，蓝色外观真賊好看，远远比图片好看，物流也快，比老马的快，同样是双十一预约，我17号到货，同学还没发货。打开应用是真的快，闪 开。跑分17万+，温度也不发热，一整套测试下来没超过40度，手摸上去没啥感觉。没有测试王者荣耀，觉得没必要。内存4G可能还是有点不够，试了一下，同时开19个应用，三个大型游戏，就开始卡顿了。但是即使卡，也没有后台杀掉应用，要是6g内存估计还能开。
缺点是后盖确实有一个角落缝隙有点大，插A4纸不成问题。但是我不在乎啦，也不影响。按键也有点松动，不紧。。",,2017-11-17 00:28:31,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员[试用]
很好用，信号方面感觉好于之前使用的努XXX，样式、手感都觉得非常棒！支持小米，支持京东！,,2017-11-24 06:59:49,来自京东Android客户端,6GB 128GB,亮蓝色,PLUS会员
包装很好，价格稍高，一直用的小米，比以前的重很多，手感好就怕摔，没送贴膜很失望?，手机壳很一般建议换个保护套。,非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东商城在售后管理上也非常好以解客户忧患，排除万难。给予我们非常好的购物的体验。超好评,2017-08-12 13:48:21,来自京东Android客户端,6GB 128GB,陶瓷黑,PLUS会员
外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！ 太漂亮，大气，档次高，超喜欢。 货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到? 上午下单，下午到家速度啊！看着还行 货品不错，装了实用。质量可以。是值得购买 不错不错不错！！！！！！用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。 不错 物流一天就到了 整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。 物美价廉，用着看看吧，免去市场购物之劳 ，推荐答案 我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少95分以上， 宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次购物，好评！,外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！ 太漂亮，大气，档次高，超喜欢。 货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到? 上午下单，下午到家速度啊！看着还行 货品不错，装了实用。质量可以。是值得购买 不错不错不错！！！！！！用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。 不错 物流一天就到了 整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。 物美价廉，用着看看吧，免去市场购物之劳 ，推荐答案 我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少95分以上， 宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次购物，好评！,2017-10-19 19:07:12,来自京东iPhone客户端,6GB 128GB,亮黑色,PLUS会员[试用]
使用了一个晚上，感觉还是很不错。。。。。,,2017-11-18 09:18:33,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
还不错  蓝色的挺漂亮  小米商城现在还送礼品   在京东买啥都没有  想退货在小米商城买,,2017-11-17 13:43:40,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
整体还不错，不是自己用，买个老母达令用用还是可以滴。目前没发现什么问题，就是双卡双待，双电信卡会有一张读不出来，显示无服务，到时候有空先去营业厅换张卡再试试。,,2017-11-27 02:15:02,来自京东iPhone客户端,4GB+64GB,亮蓝色,金牌会员
拿到手用了就好了，手感很好。,,2017-11-25 23:49:58,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
小米6挺好用的以前用过一代神机小米2后面也用过红米note4，这次买小米旗舰，一个字好！,,2017-11-20 11:28:26,来自京东iPhone客户端,6GB 128GB,陶瓷黑,PLUS会员
收到了，物流挺快，服务态度好！期待手机质量！,,2017-11-25 14:27:38,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
就是好重呀，如果是5点5寸屏，加支持内存卡，加前置摄像头是千六百万像素的，就好了。,,2017-11-19 15:53:46,来自京东Android客户端,6GB 128GB,陶瓷黑,PLUS会员[试用]
期待许久，终于到手了，喜欢外观，手感也不错,,2017-11-18 10:28:52,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
漂亮！,,2017-11-18 13:00:20,来自京东Android客户端,4GB+64GB,亮蓝色,金牌会员
不错不错。朋友推荐买的，可以！支持国产,不愧是性能怪兽，打王者高帧率60帧。推荐买，支持国产，支持小米,2017-11-18 23:11:14,来自京东Android客户端,4GB+64GB,亮蓝色,银牌会员
性价比高极高！！！就是前摄像头相数低500万，还有，要是能防水就好了，希望小米产品部门看到评论，小米还没有三防机，希望小米能推出三防机。,,2017-11-18 09:10:32,来自京东Android客户端,4GB+64GB,亮蓝色,PLUS会员
一直都想买小米6的，之前是没抢到 现在有现货了 用着很好 ！,,2017-11-23 21:26:21,来自京东Android客户端,4GB+64GB,亮黑色,银牌会员
