"选了好多品牌的平板电脑?最后决定入手iPad
128G够用了宝贝不错",2017-11-26 13:21:13,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
很不错的平板，画面清晰,2017-11-15 18:54:27,来自京东Android客户端,128G WLAN版,金色,PLUS会员[试用],
东西是新的 等了好多天才收到 比我以前用的7.9寸大了几圈,2017-11-23 15:41:12,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
前几天买的，盼了好几天终于到了，其实快递已经很给力了，毕竟是双十一缺货的状态买的，前一天晚上发货，第二天晚上拿到了，包装看图片就知道了，非常负责。性能就不多说了苹果的产品质量完全可以放心。用来学习刚合适&hellip;&hellip;,2017-11-16 20:12:07,来自京东iPhone客户端,128G WLAN版,金色,银牌会员,
经典的设计，两年前买64G的时候没有京东，花了3800元，现在?拥有了京东会员，2800元就到手128G的，真觉得京东这样卖东西会不会吃亏，自营就是正品的保证，支持自营,2017-11-04 17:42:50,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
16日晚上到货，查了序列号，没毛病，前几天忙，现在才评价，很好。上图,2017-11-19 11:57:17,来自京东Android客户端,128G WLAN版,金色,银牌会员,
拿到手就打开激活，128G 容量大，速度很快，但相机一搬，不知道是不是晚上的原因，新版看上去很漂亮，希望人品好，不要出什么问题。新系统感觉没什么变化，还在研究中，用一段时间再来说说感受。,2017-11-04 08:19:39,来自京东iPhone客户端,128G WLAN版,金色,金牌会员,
一直心心念念了好久的iPad    第一次用苹果    现在用了一段时间还不错    但是我没觉得像别人说的反应很快。。。反而觉得又是很迟钝。。。。查了序列码。。。。。是正品也是新品。。。。。。总之还可以吧，看电视打游戏，屏幕很大很舒服，虽然也没多高清，不过在苹果产品里的性价比足够了。。。还是很好用的,2017-11-23 15:09:18,来自京东Android客户端,128G WLAN版,金色,金牌会员,
给老婆买的，包装的很好，拆机看了看是新机，没验证真假。没用过苹果的产品，感觉很不喜欢，试了一下摄像头，拍照很模糊被我的手机秒杀，可能光线不行，音效很差，快到无法忍受的程度，siri声音难听又智障。总体评价和苹果手机一样渣，感觉不到有什么流畅的，不值得购买！有意向的朋友请注意！,2017-11-14 21:47:42,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
双十一活动入手，实惠许多，总体来看比较划算。机器性能强劲非常流畅，品质确实不一样！一分钱一分货的道理一点儿没错！在京东买了三个平板电脑了，产品质量都很高，继续支持京东！,2017-11-11 17:29:10,来自京东iPhone客户端,128G WLAN版,金色,钻石会员,
在确保激活前官网查不到信息后，自己进行了激活，然后就能查到了，确实是正品，包装的特别精致。大概五年前在京东上买了个htc的手机后就一直没在网上买过电子产品，都是去实体店的，说白了还是不信任。这次购物略微改变了我的习惯，如果每次购物都是这种质量的话，其实还是可以信赖的。,2017-11-14 19:33:16,来自京东iPhone客户端,128G WLAN版,金色,PLUS会员,
"非常感谢京东商城给予的优质的服务，从仓储
管理、物流配送等各方面都是做的非常好的。
送货及时，配送员也非常的热情，有时候不方
便收件的时候，也安排时间另行配送。同时京
东商城在售后管理上也非常好的，以解客户忧
患,排除万难。给予我们非常好的购物体验。顺
商祺! Thank you very much for the excellent
service provided by Jingdong mall,and it is
very good to do in warehouse management,
logistics,distribution and so on.Delivery in a
timely manner,distribution staff is also very
enthusiastic,and sometimes inconvenient to
receive the time,but also arranged for time
to be delivered.At the same time in the mall
management Jingdong c",2017-11-12 00:52:54,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
"非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件的时候，也安排时间另行配送。同时京东商城在售后管理上也非常好的，以解客户忧患，排除万难。给予我们非常好的购物体验。
Thank you very much for the excellent service provided by Jingdong mall, and it is very good to do in warehouse management, logistics, distribution and so on. Delivery in a timely manner, distribution staff is also very enthusiastic, and sometimes inconvenient to receive the time, but also arranged for time to be delivered. At the same time in the mall management Jingdong cust",2017-11-12 13:11:50,来自京东iPhone客户端,128G WLAN版,金色,PLUS会员,
"非常感谢京东商城给予的优质的服务，从仓储管理、物
流配送等各方面都是做的非常好的。送货及时，配送员
也非常的热情，有时候不方便收件的时候，也安排时间
另行配送。同时京东商城在售后管理上也非常好的，以
解客户忧患，排除万难。给予我们非常好的购物体验。顺
商祺! Thank you very much for the excellent service
provided by Jingdong mall,and it is very good to do
in warehouse management,logistics,distribution
and so on.Delivery in a timely manner,distribution
staff is also very enthusiastic,and sometimes
inconvenient to receive the time,but also arranged
for time to be delivered.At the same time in the mall
management Jingdong",2017-11-12 23:33:18,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
还没用，外观可以，很薄很轻,2017-11-21 10:29:55,来自京东iPhone客户端,128G WLAN版,金色,金牌会员,
"非常感谢京东商城给予的优质的服务，从仓储管理、物流配送等各方面都是做的非常好的。送货及时，配送员也非常的热情，有时候不方便收件也安排时间另行配送。同时京东商城在的时候，售后管理上也非常好的，以解客户忧患，排除万难。给予我们非常好的购物体验。
Thank you very much for the excellent service provided by Jingdong mall,and it is very good to do in warehouse management,logistics,distribution
and S0 on.Delivery in a timely manner,
distribution staff is also very enthusiastic,and
sometimes inconvenient to receive the time,but also arranged for time to be delivered.At the same time in the mall management Jingdong.",2017-11-23 10:56:45,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
双十一入手，老用户了，苹果产品一如既往得好，希望没什么问题，3 0 88，性价比不错?。用了几天，说说总体感觉：1.开始最胆心就是这个没用采用全贴合的屏，到手后，总体比想象的好很多，跟mini2比可以明显感觉到色彩饱和度高，屏幕和外玻璃屏距离比mini大，上下黑边一大一小，不知道是否个例，不过这个价性价比高，幸好当初物的是128猪的，没后悔，要求不高，娱乐的够了，希望能耐用点,2017-11-15 14:49:47,来自京东iPhone客户端,128G WLAN版,金色,钻石会员,
"外表看着美观大气上档次。一直信任京东。质量不
错，送货很快，服务很好! 太漂亮，大气，档次高，超喜
欢。货比三家，选的也好是辛苦啊?现在除了一碗热气
腾腾的拉面，在强哥这里买不到其他的，只有你想不到
没有买不到? 上午下单，下午到家速度啊! 看着还行货
品不错，装了实用。质量可以。是值得购买不错不错不
错!! !!! !用了还可以，刚开始用有点涩。很干净，质
感也不错，价位适中，性价比一般吧。不错物流一天就
到了整体感觉很不错，收到就用了，挺喜欢的，这个用
的好，还要买多几个。物美价廉，用着看看吧，免去市场
购物之劳，推荐答案我为什么喜欢在京东买东西，因为
今天买明天就可以送到。我为什么每个商品的评价都一
样，因为在京东买的东西太多太多了，导致积累了很多
未评价的订单，所以我统一用段话作为评价内容。京东
购物这么久，有买到很好的产品，也有外表看着美观大
气上档次。一直信任京东。质量不错，送货很快，服务很
好! 太漂亮，大气，档次高，超喜欢。货比三家，买到比
较坑的产品，如果我用这段话来评价，说明这款产品没
问题，至少85分以上，宝贝收到了，非常喜欢，质量很
好，卖家热情，物流给力，非常",2017-11-16 20:05:39,,128G WLAN版,金色,PLUS会员,
外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！ 太漂亮，大气，档次高，超喜欢。 货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到? 上午下单，下午到家速度啊！看着还行 货品不错，装了实用。质量可以。是值得购买 不错不错不错！！！！！！用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。 不错 物流一天就到了 整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。 物美价廉，用着看看吧，免去市场购物之劳 ，推荐答案 我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上， 宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次购物，好评！,2017-11-16 13:19:13,,128G WLAN版,金色,PLUS会员,
不错，正品,2017-11-03 16:31:24,来自京东iPhone客户端,128G WLAN版,金色,金牌会员,
好好用，京东的就是实惠很多，早知道多买点，京东送货就是快，服务态度很好，比其他快递好。价格又实惠价。值得买,2017-11-17 16:37:37,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
第一次用iPad，感觉很不错，iOS一如既往的流畅，一起买了iPhone8plus，正式加入苹果的大家庭啦,2017-11-14 14:17:18,来自京东iPhone客户端,128G WLAN版,金色,PLUS会员,
外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！ 太漂亮，大气，档次高，超喜欢。 货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到? 上午下单，下午到家速度啊！看着还行 货品不错，装了实用。质量可以。是值得购买 不错不错不错！！！！！！用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。 不错 物流一天就到了 整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。 物美价廉，用着看看吧，免去市场购物之劳 ，推荐答案 我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！ 太漂亮，大气，档次高，超喜欢。 货比三家，买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上， 宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次,2017-11-14 02:36:28,,128G WLAN版,金色,PLUS会员,
已经验证过了，这个是正品，而且品质有保障，以后还是在京东购买。谢谢京东的工作人员们！,2017-11-09 22:53:43,来自京东Android客户端,128G WLAN版,金色,PLUS会员,刚开始不太会用苹果的系统，通过京东售后的耐心解答，我跟满意这个平板电脑！
这次的订单中间有些波折不过最后京东完美解决了，老婆说就冲这服务以后都在京东了。其实之前除了一些大家电基本的日常也都在京东了。好了，产品就不说了，我补专业，买来给孩子看看动画片。我想表达的是平板确实哪里都能买，不过产品和服务挂钩的，京东这次的服务本着顾客满意的角度出发，有疑问解决疑问有问题就协商解决问题，不说了，舅服你！,2017-11-02 18:32:56,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
原装全新未拆，苹果的做工一如既往的好，看网页和玩游戏的最佳拍档，好评,2017-11-05 13:55:06,来自京东iPhone客户端,128G WLAN版,金色,PLUS会员,
这次快递等了三天才到，没有查序列号，反正买都买了，不去，弄了，感觉喇叭声音不大，放大一点声的时候，感觉，平板，整个下面，都在震动，就这样吧，没有什么惊喜就随便用用吧，怎么感觉还是以前的。iPad air好用,2017-11-06 12:35:29,来自京东Android客户端,128G WLAN版,金色,金牌会员,
"十一月一号下的单，由于无货，等了好几天。等到京东一有货，立马就发过来了，也就一两天的功夫。

收到宝贝后，没有立即拆开包装，而是先在苹果官网查了一下，未曾激活，也就是我拿到的是新机。打开后用了用，挺不错的。

分辨率没问题，各种操作也很快速，不卡。关于电池，我犹豫不看视频，只是看了几个小时的PDF，或者BBC，电量还剩下百分之七十。感觉电池还是蛮耐用的！


到目前为止，没有发现机器出现什么问题。先用用再说，以后再来追加评论！",2017-11-04 19:58:00,来自京东iPhone客户端,128G WLAN版,金色,PLUS会员,
对于商品跟快递员是很满意的，就是这个发货时间让我不满意...,2017-11-29 22:22:31,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
物流很快！送过来的产品包装很严实完整，查了也是正品，京东真是棒棒滴！,2017-11-22 21:27:55,来自京东Android客户端,128G WLAN版,金色,金牌会员,
用后在评价！,2017-11-01 18:34:03,来自京东Android客户端,128G WLAN版,金色,银牌会员,
感觉这个还是很不错的平板就是小了点点啊大哥,2017-11-13 09:59:47,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
京东活动价格买的，很不错，明明显示需要调货，但是当天就到了，京东的物流能力让人佩服，买的128G版本，这下应该够用很长时间了，显示屏容易有指纹，自己买了保护套和钢化膜，装上就完美了,2017-11-14 18:53:47,来自京东iPhone客户端,128G WLAN版,金色,钻石会员,
速度很快，上午买下午到，拿到手先没拆验了下产品id(就在盒子上有有个no.什么什么的)，官网验证了说没法给出保修信息，我之前没有过apple id的，有的我不知道是不是也这样，然后开机激活了之后又验了下码，显示保修到明年10.22，是对的，所以不是翻新机超开心，没像网上说的那样，感觉京东还是可以信的,2017-11-26 18:51:32,,128G WLAN版,金色,金牌会员,
用了一阵才来评价的！十四号收到的货！由于第一次用苹果系统，折腾到第二天凌晨才弄好！邮箱收验证码真麻烦啊！老是收不到，最后莫名其妙的在邮箱里面激活了。。。。。验证了日期符合！这几天充过一次电，在9%的时候充的！充了四个多小时，感觉有点长！新机器速度都很快！在京东买的就图个放心！很赞！,2017-11-20 00:27:45,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
送货速度很快，运行速度很快，赞一个。,2017-11-08 15:26:10,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
不得不说 这个对我的诱惑超级大 我真的很想买下来 不知道这个有没有更好一点 能不能有保障 先试一下吧 看看情况 买了 希望顺顺利利 降价就要找客服去哈哈哈,2017-11-02 23:45:08,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
用起来可以，一直用苹果，系统和软件体验很好，最主要是给别人买的，在家一般都是平板，手机都很少用，希望别出问题，那个点真是吓我一跳，再看是吃东西占上去的,2017-11-18 00:57:53,来自京东iPhone客户端,128G WLAN版,金色,PLUS会员,
用了一个星期，感觉还是不错的，第一次充不满电，然后关了机重开，9.7寸其实还是太大了，建议方便带买mini，而且贴上膜套上壳就很重了。买的时候花了3188，没有送任何东西&hellip;&hellip;,2017-11-29 15:34:13,来自京东Android客户端,128G WLAN版,金色,银牌会员,
东西昨天下单的，今天就到了  快递员辛苦了   服务好，物流快 检测过是正品    超喜欢这个ipad  京东还是快 。??????????,2017-11-21 18:44:09,来自京东Android客户端,128G WLAN版,金色,银牌会员,
送货速度真的挺快的，买的时候等了好几天终于有货了，虽然没有买到喜欢的颜色，但是金色我还不错，挺喜欢的，买的128G的，赶在双十一之前买的，挺喜欢的,2017-11-12 10:11:11,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
第一次使用苹果，用了半个小时激活&hellip;&hellip;,2017-11-05 22:06:42,来自京东Android客户端,128G WLAN版,金色,金牌会员,
经常会有卡顿，上网速度不是很好,2017-11-06 23:30:20,来自京东iPad客户端,128G WLAN版,金色,钻石会员,
关注这款平板很久啦 以前买的mini屏幕有点小， 这款屏幕要大些，最主要看中的是内存大 128G的 可以放很多照片 音乐 等等&hellip;&hellip;苹果的平板比手机电池耐用，比同类别的平板，电池也耐用，这是我非常喜欢的,2017-11-19 17:41:26,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
"只看当前商品好评度98%外表看着美观大气上档次。一直信任京东。质量
太漂亮，大气，
不错，送货很快，服务很好!
选的也好是辛苦
档次高，超喜欢。
货比三家啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到 上午下单,下午到家速度啊! 看着还行货品不错,
装了实用。质量可以。是值得购买不错不错不错!! !!! !用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。不错物流一天就到了整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。物美价廉，用着看看吧，免去市场购物之劳,推荐答案我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价,说明这款产品没问题，至少85分不上，宝贝收到了，非常喜欢，质量很好，卖豕热情，物流给力，非常愉快的一次购物，好",2017-11-08 23:09:52,,128G WLAN版,金色,PLUS会员,
"iPad air 和 iPad mini屏幕尺寸不一样，重量等也有区别： 1：屏幕。 iPad Air：9.7英寸Retina 显示屏，2048 x 1536 像素分辨率。 ipad mini：7.9英寸Retina 显示屏, 1024&times;768 像素分辨率。 2：重量与规格。 iPad Air：240&times;169.5&times;7.5mm，453克。 ipad mini：200&times;134.7&times;7.5mm，331克。 3：机身颜色。 iPad Air：银白、太空灰、黑色三种颜色。 ipad mini：只有黑色和银色两种颜色 如果你是上班族，轻度使用电脑打文件，iPad pro更适合，如果是宅男，iPad pro大屏显示，看电视带感，听音乐音量是Air的3倍，如果你偶尔带iPad出门，多数在家使用iPad，Air更适合你，玩游戏pro更适合，因为它的A9X处理器足够和酷睿i7打平手 从屏幕大小分辨率到配置再到价格pro＞air＞min，自己考虑吧！",2017-11-17 20:30:32,,128G WLAN版,金色,PLUS会员,
"双11开门红，优惠力度相当大，一直想入手，终于等到双11大促,激活了查询，是正品全新机，系统流畅，值得入手，赞一个！",2017-11-01 21:20:14,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
短信通知说我的平板到了，帅哥吴闪闪准备派送，马上打电话给他：不要送，我马上开车去拿。打开包装，我彻底陶醉了，崭新的Ipadb展现在眼前。京东自营，绝对正品，激活连接我的苹果手机，一切都是那么简单顺畅，女儿也可以当学习用品使用。全家乐翻天！,2017-11-10 13:17:32,来自京东iPhone客户端,128G WLAN版,金色,PLUS会员,
东西很好，是全新的正品，由于第一次系统的接触ipad发现苹果很多不人性画的地方，比如没办法找本地文件，总之不如安卓的好用，当然你一直用苹果的系统就没什么问题，我这个就是用来看考研视频，所以没买贵的，就买了这个一般的，性能方面也没多大感受，但是加载文件确实挺快的，其次就是百度云下载文件ipad是真的慢要买个会员才行建议买128g的，因为我就下了一些视频和书就只剩五十来g了。,2017-11-04 02:56:14,,128G WLAN版,金色,PLUS会员,
产品全新原包装，厚度比air2厚一点点，使用上很流畅，ios版本已经是11.02了，用icloud恢复备份非常方便。,2017-11-08 10:31:18,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！ 太漂亮，大气，档次高，超喜欢。 货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到? 上午下单，下午到家速度啊！看着还行 货品不错，装了实用。质量可以。是值得购买 不错不错不错！！！！！！用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。 不错 物流一天就到了 整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。 物美价廉，用着看看吧，免去市场购物之劳 ，推荐答案 我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上， 宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次购物，好评！,2017-11-21 16:30:32,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！ 太漂亮，大气，档次高，超喜欢。 货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到? 上午下单，下午到家速度啊！看着还行 货品不错，装了实用。质量可以。是值得购买 不错不错不错！！！！！！用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。 不错 物流一天就到了 整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。 物美价廉，用着看看吧，免去市场购物之劳 ，推荐答案 我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上， 宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次购物，好评！,2017-11-18 19:32:53,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
是新机，京东送货速度真是没得说，非常棒，给孩子学习用的，孩子超级喜欢！双十一预售抢购的，经济又实惠！大赞???,2017-11-03 18:55:51,来自京东iPhone客户端,128G WLAN版,金色,PLUS会员,
东西收到了，但是没有发票，总体还好，也没空查序列号，ID正常登录，跟mini2一个厚度，屏幕什么的也就这样啦，看视频挺好，没什么问题,2017-11-24 21:48:03,来自京东Android客户端,128G WLAN版,金色,金牌会员,
京东活动给力，这次一步到位买了128g.系统很流畅，收到后激活验证是全新正品。不错。送货速度非常快，京东靠谱！,2017-11-17 22:20:31,来自京东iPhone客户端,128G WLAN版,金色,PLUS会员,
第一次在京东自营买东西 而且还是比较贵重的东西，我觉得这个产品的质量真的不错的 本来是我同学推荐我到自营店买的 他之前在京东自营店买过电脑说挺好的  我11月1号下的单因为缺货到4号才发货然后11月5号早上拿到 包装外稍微有一些小痕迹，然后去官网查了序列号看了保修到期日好像没什么问题 都说保修到期往前推一年就是激活日期（其实保修日期会提早开始算的）充电次数也是0次那基本可以肯定机子是新的 从外观上看iPad完好没什么瑕疵  屏幕也没瑕疵，最关键的是切换app什么的好流畅，打炉石完全不卡，真的是一次很棒的购物体验哈哈?,2017-11-06 20:59:32,来自京东iPhone客户端,128G WLAN版,金色,银牌会员,
iPad一如继往的棒，做工优秀，上一个pad已经几年了还是好好的，只是玩不动新游戏了，新pad新感觉新气象哈哈,2017-11-08 12:06:28,来自京东iPhone客户端,128G WLAN版,金色,PLUS会员,
pad到手后给苹果官方打了电话确认了下，确实是官方产品，核对了下保修日期，确认无误，不是退换的机器。就是以前没用过平板，屏幕确实挺大的，一时适应不来。平时用手机7P已经觉得屏幕很大了，然而跟9.7寸平板比起来真的弱爆了。屏幕虽然大但显示效果非常好。运行应用也很流畅，音效也很完美。已经贴了钢化摸带了保护套。就是蓝光钢化膜正面看好像有一些泛黄，总之，非常满意！,2017-11-03 07:54:37,来自京东iPhone客户端,128G WLAN版,金色,PLUS会员,
外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！ 太漂亮，大气，档次高，超喜欢。 货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到? 上午下单，下午到家速度啊！看着还行 货品不错，装了实用。质量可以。是值得购买 不错不错不错！！！！！！用了还可以，很干净，质感也不错，价位适中，性价比一般吧。 不错 物流一天就到了 整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。 物美价廉，用着看看吧，免去市场购物之劳 ，推荐答案 我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少92分以上， 宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次购物，好评！,2017-11-30 11:29:43,,128G WLAN版,金色,PLUS会员,
京东发货很快，收到就查询了序列号，是新机！玩游戏很快，不卡，女儿非常地喜欢。双十一秒杀，价格划算，,2017-11-20 22:22:29,,128G WLAN版,金色,PLUS会员,
很好哦，配送速度很快，很流畅，双十一前夕买的，价格也不错，真心喜欢，京东售后也有保障，超值！！,2017-11-29 22:48:19,来自京东iPhone客户端,128G WLAN版,金色,PLUS会员,
新品，价格合适，给家里老人看电视视屏用，自营苹果没话说。京东买还是放心的，第二天到货，算快了。,2017-11-08 11:35:36,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
等了两天才到货，整体好评吧。拿来看课件看pdf还有美剧， 不玩游戏 ，a9在战三年问题不大。有问题再追加评论吧,2017-11-26 13:12:21,来自京东Android客户端,128G WLAN版,金色,金牌会员,
宝贝真心不错，激活后查询系列号完全无误，是正品，质量绝对放心，等新版出后还会再买的,2017-11-03 14:07:21,,128G WLAN版,金色,PLUS会员,
外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！太漂亮，大气，档次高，超喜欢。货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到?上午下单，下午到家速度啊！看着还行货品不错，装了实用。质量可以。是值得购买不错不错不错！！！！！！用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。不错物流一天就到了整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。物美价廉，用着看看吧，免去市场购物之劳，推荐答案我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上，宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次购物，好评！,2017-11-16 13:45:27,,128G WLAN版,金色,PLUS会员,
首先赞一个物流，真的挺快的，昨晚一点下单，今上午就到了，以为双11没那么快，赞一个。电脑应该是正品。相信京东。,2017-11-11 16:07:49,来自京东iPhone客户端,128G WLAN版,金色,银牌会员,
昨晚12点拍今天下午就到了，激活时间也符合是全新，刚拿到手就喜欢到爆。5星好评！相信京东！,2017-11-01 21:16:27,来自京东Android客户端,128G WLAN版,金色,银牌会员,
昨天凌晨下单，昨天傍晚就到了，包装很好还送了个保护套。不喜欢的就是苹果系统App下载很多都要包月收费，郁闷,2017-11-25 13:34:49,来自京东iPhone客户端,128G WLAN版,金色,银牌会员,
外表看着美观大气上档次。一直信任京东。质量不错，送货很快，服务很好！ 太漂亮，大气，档次高，超喜欢。 货比三家，选的也好是辛苦啊?现在除了一碗热气腾腾的拉面，在强哥这里买不到其他的，只有你想不到没有买不到? 看着还行 货品不错，装了实用。质量可以。是值得购买 不错不错不错！！！！！！用了还可以，刚开始用有点涩。很干净，质感也不错，价位适中，性价比一般吧。 不错 物流一天就到了 整体感觉很不错，收到就用了，挺喜欢的，这个用的好，还要买多几个。 物美价廉，用着看看吧，免去市场购物之劳 ，推荐答案 我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品，也有买到比较坑的产品，如果我用这段话来评价，说明这款产品没问题，至少85分以上， 宝贝收到了，非常喜欢，质量很好，卖家热情，物流给力，非常愉快的一次购物，好评,2017-11-09 18:40:56,,128G WLAN版,金色,PLUS会员,
首先。物流，给京东满分。再来说东西，是正品无疑。我去官网查一下了。昨天用到现在用着很好。我在用来追加评论。,2017-11-10 09:19:51,来自京东Android客户端,128G WLAN版,金色,银牌会员,
"收到货就迫不及待的拆开了。
先试玩儿一下，应该还不错。
我的方案是买个华为2000块手机，再买个ipad，多好，对吧。没必要一下子买苹果手机，对于追求性价比的我来说，这个方案最好。说实在的，手机用了苹果，三星，索爱，华为等，目前华为的水准已经很不错了，就是别买32G的，内存太小。
平板嘛，还是建议买苹果的，iso系统的优势摆在那里了。",2017-11-04 10:49:25,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
"京东包装最结实的一次，以前都是塑料袋包装,这次是纸箱。东西没说的，苹果错不了。",2017-11-28 14:17:32,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
128g活动价3088，感觉今年都不便宜，但是目前使用流畅，音效画质都不错。,2017-11-14 11:19:50,来自京东Android客户端,128G WLAN版,金色,PLUS会员,
